SpatialDim,ParentLocation,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI
SEN,Africa,2017,39.88987,22.51736,59.51323
SEN,Africa,2018,39.07941,22.32002,58.43738
SEN,Africa,2019,38.21284,22.10697,57.28588
SGP,Western Pacific,2010,16.89388,13.1344,22.24698
SGP,Western Pacific,2011,16.53947,13.08313,21.93477
SGP,Western Pacific,2012,15.20339,11.8205,20.11791
SGP,Western Pacific,2013,16.58208,12.9125,21.85361
SGP,Western Pacific,2014,16.62945,12.97835,21.92118
SGP,Western Pacific,2015,16.15997,12.6063,21.25251
SGP,Western Pacific,2016,15.48455,12.03162,20.4575
SGP,Western Pacific,2017,14.23202,11.17787,18.67233
SGP,Western Pacific,2018,13.12328,10.3392,17.26146
SGP,Western Pacific,2019,13.33302,10.54192,17.56285
SLB,Western Pacific,2010,7.41903,2.33858,14.43096
SLB,Western Pacific,2011,7.37153,2.64041,14.75282
SLB,Western Pacific,2012,7.42724,2.64124,14.70426
SLB,Western Pacific,2013,7.54031,2.47698,14.86859
SLB,Western Pacific,2014,7.61513,2.83765,14.67402
SLB,Western Pacific,2015,7.85858,2.85398,14.45147
SLB,Western Pacific,2016,7.75892,2.8398,13.39372
SLB,Western Pacific,2017,7.79642,2.76176,13.71735
SLB,Western Pacific,2018,7.94788,2.56339,14.46863
SLB,Western Pacific,2019,7.8289,2.86279,14.99982
SLE,Africa,2010,36.32017,17.28863,67.58161
SLE,Africa,2011,37.26171,17.42039,69.62435
SLE,Africa,2012,41.09574,18.0474,79.67069
SLE,Africa,2013,37.75351,17.5141,70.62664
SLE,Africa,2014,40.53461,17.94334,77.68701
SLE,Africa,2015,42.52948,18.2611,84.2228
SLE,Africa,2016,40.62177,18.01364,77.8118
SLE,Africa,2017,40.24941,17.9519,77.68396
SLE,Africa,2018,39.46253,17.81673,75.49215
SLE,Africa,2019,39.4217,17.81869,74.98595
SLV,Americas,2010,26.92661,17.69923,39.57994
SLV,Americas,2011,28.312,18.7439,40.85986
SLV,Americas,2012,26.85603,17.94666,38.66407
SLV,Americas,2013,28.60984,19.20355,40.93536
SLV,Americas,2014,27.04093,18.48632,38.55018
SLV,Americas,2015,27.18434,18.20303,39.57966
SLV,Americas,2016,26.44211,16.98043,37.82924
SLV,Americas,2017,24.93845,17.71398,35.21751
SLV,Americas,2018,23.35659,15.28078,32.98315
SLV,Americas,2019,22.15224,14.49191,31.82387
SMR,Europe,2010,13.01652,10.83061,15.29969
SMR,Europe,2011,13.43533,11.20228,15.77099
SMR,Europe,2012,12.11762,10.11622,14.14148
SMR,Europe,2013,11.72033,9.78385,13.6946
SMR,Europe,2014,10.99926,9.20381,12.88791
SMR,Europe,2015,11.41735,9.51514,13.38227
SMR,Europe,2016,10.32921,8.58754,12.07637
SMR,Europe,2017,10.55104,8.78243,12.32673
SMR,Europe,2018,10.80798,8.97859,12.68513
SMR,Europe,2019,9.84868,8.20978,11.52696
SOM,Eastern Mediterranean,2010,14.3522,7.55155,24.40359
SOM,Eastern Mediterranean,2011,14.47293,7.55214,24.64028
SOM,Eastern Mediterranean,2012,14.60625,7.56304,24.89707
SOM,Eastern Mediterranean,2013,14.26601,7.57097,24.2003
SOM,Eastern Mediterranean,2014,14.25288,7.57332,24.25647
SOM,Eastern Mediterranean,2015,14.22371,7.58278,24.2019
SOM,Eastern Mediterranean,2016,14.39752,7.60393,24.55048
SOM,Eastern Mediterranean,2017,14.49673,7.61684,24.74203
SOM,Eastern Mediterranean,2018,14.4512,7.6357,24.56409
SOM,Eastern Mediterranean,2019,14.27733,7.64543,24.24835
SRB,Europe,2010,29.42471,27.10844,31.44039
SRB,Europe,2011,30.67586,28.40559,32.68086
SRB,Europe,2012,27.87856,25.82576,29.70509
SRB,Europe,2013,26.16852,23.97946,27.9922
SRB,Europe,2014,26.27462,24.20247,28.00208
SRB,Europe,2015,25.33298,23.38327,26.99742
SRB,Europe,2016,24.24702,22.39572,25.81548
SRB,Europe,2017,24.95485,23.0031,26.62707
SRB,Europe,2018,25.86499,23.85324,27.55837
SRB,Europe,2019,21.73909,20.19741,23.13794
SSD,Africa,2010,21.21051,10.77118,40.27357
SSD,Africa,2011,21.82681,10.99874,42.27411
SSD,Africa,2012,21.91677,11.01885,42.38265
SSD,Africa,2013,21.54355,10.96556,40.55918
SSD,Africa,2014,21.23758,10.89195,39.66347
SSD,Africa,2015,22.0609,11.03613,41.79608
SSD,Africa,2016,22.37394,11.1239,42.2757
SSD,Africa,2017,21.63901,10.98041,39.86883
SSD,Africa,2018,21.9397,10.95454,40.48385
SSD,Africa,2019,20.18219,10.44607,34.95243
STP,Africa,2010,31.73907,16.45756,54.4449
STP,Africa,2011,32.57917,16.79519,56.07908
STP,Africa,2012,33.15825,17.01499,57.20169
STP,Africa,2013,32.41367,16.69532,55.75298
STP,Africa,2014,32.11853,16.56398,55.17861
STP,Africa,2015,33.99913,17.32048,58.8351
STP,Africa,2016,34.44868,17.47759,59.82908
STP,Africa,2017,33.6171,17.13822,58.09157
STP,Africa,2018,33.8403,17.21149,58.52308
STP,Africa,2019,33.74991,17.15764,58.3449
SUR,Americas,2010,11.35987,5.97589,18.55823
SUR,Americas,2011,11.12067,5.89589,17.41141
SUR,Americas,2012,11.85823,6.80216,18.53696
SUR,Americas,2013,11.46335,6.41484,18.09079
SUR,Americas,2014,12.23399,6.69568,19.32879
SUR,Americas,2015,12.95795,7.31234,20.28257
SUR,Americas,2016,12.90374,7.6157,19.35231
SUR,Americas,2017,13.30251,7.73213,21.33778
SUR,Americas,2018,12.7537,6.81725,21.25774
SUR,Americas,2019,12.17056,6.80834,18.68709
SVK,Europe,2010,21.69566,20.5814,22.79762
SVK,Europe,2011,22.65742,21.59899,23.72857
SVK,Europe,2012,20.27122,19.37212,21.22796
SVK,Europe,2013,19.47218,18.35902,20.32851
SVK,Europe,2014,19.52392,18.57335,20.47407
SVK,Europe,2015,19.04978,18.12458,20.10083
SVK,Europe,2016,17.98092,17.12609,18.85925
SVK,Europe,2017,18.4938,17.58021,19.44149
SVK,Europe,2018,19.07598,18.20067,20.0861
SVK,Europe,2019,15.89146,15.15177,16.68683
SVN,Europe,2010,19.68829,18.56774,20.79708
SVN,Europe,2011,20.54985,19.5131,21.69805
SVN,Europe,2012,18.73253,17.84836,19.7453
SVN,Europe,2013,17.98375,17.06171,19.10929
SVN,Europe,2014,17.91433,17.0576,18.96753
SVN,Europe,2015,17.55293,16.67793,18.39272
SVN,Europe,2016,16.73609,15.93069,17.83379
SVN,Europe,2017,17.08411,16.1587,18.05481
SVN,Europe,2018,17.77099,16.8106,18.74289
SVN,Europe,2019,14.07638,13.35639,14.89909
SWE,Europe,2010,7.51618,7.17252,7.8761
SWE,Europe,2011,7.75897,7.40716,8.10647
SWE,Europe,2012,6.90251,6.6029,7.23662
SWE,Europe,2013,6.61276,6.30935,6.91358
SWE,Europe,2014,6.2991,6.03485,6.60936
SWE,Europe,2015,6.37266,6.0978,6.68284
SWE,Europe,2016,5.87894,5.63582,6.16997
SWE,Europe,2017,5.92993,5.65578,6.18371
SWE,Europe,2018,6.09387,5.81619,6.37115
SWE,Europe,2019,5.95539,5.70299,6.2227
SWZ,Africa,2010,14.96722,10.50528,19.7863
SWZ,Africa,2011,14.71019,10.28919,19.41556
SWZ,Africa,2012,14.74831,10.31785,19.47531
SWZ,Africa,2013,14.89782,10.43719,19.69455
SWZ,Africa,2014,15.05071,10.56394,20.0005
SWZ,Africa,2015,14.82998,10.3718,19.602
SWZ,Africa,2016,14.5759,10.15982,19.25921
SWZ,Africa,2017,14.77646,10.31907,19.52846
SWZ,Africa,2018,14.94766,10.46022,19.78324
SWZ,Africa,2019,15.07308,10.5621,20.00738
SYC,Africa,2010,17.8967,12.77641,24.40574
SYC,Africa,2011,16.78684,12.10186,22.57743
SYC,Africa,2012,17.82111,12.73157,25.32339
SYC,Africa,2013,18.27263,12.96156,26.18158
SYC,Africa,2014,16.23041,11.43934,22.24957
SYC,Africa,2015,16.50973,11.80029,23.79329
SYC,Africa,2016,18.15396,13.13229,25.54017
SYC,Africa,2017,16.36962,12.14113,23.0196
SYC,Africa,2018,16.48274,11.8017,23.58558
SYC,Africa,2019,16.95663,12.23341,23.36826
SYR,Eastern Mediterranean,2010,25.07604,20.66145,30.34938
SYR,Eastern Mediterranean,2011,24.6198,20.36901,29.69263
SYR,Eastern Mediterranean,2012,24.69551,20.39433,29.7863
SYR,Eastern Mediterranean,2013,24.45901,20.23177,29.48575
SYR,Eastern Mediterranean,2014,24.12911,19.95351,29.07867
SYR,Eastern Mediterranean,2015,24.75272,20.41686,29.89003
SYR,Eastern Mediterranean,2016,24.43168,20.20908,29.46405
SYR,Eastern Mediterranean,2017,24.82528,20.44881,30.00918
SYR,Eastern Mediterranean,2018,25.1301,20.67846,30.40906
SYR,Eastern Mediterranean,2019,25.14079,20.69388,30.40809
TCD,Africa,2010,41.64312,22.569,70.39636
TCD,Africa,2011,42.20619,22.90451,71.73499
TCD,Africa,2012,43.04271,23.25001,74.02801
TCD,Africa,2013,40.62418,22.15586,68.33155
TCD,Africa,2014,41.04188,22.36165,69.30671
TCD,Africa,2015,44.4972,23.96711,77.63577
TCD,Africa,2016,44.48747,24.04738,77.42553
TCD,Africa,2017,44.35547,23.94832,76.95854
TCD,Africa,2018,42.60818,23.15854,72.55392
TCD,Africa,2019,41.15263,22.52242,69.383
TGO,Africa,2010,34.98097,21.02888,57.33375
TGO,Africa,2011,35.81539,21.14727,58.42748
TGO,Africa,2012,35.95685,21.22799,58.49162
TGO,Africa,2013,34.79041,21.17753,55.98182
TGO,Africa,2014,34.92123,21.2771,56.48288
TGO,Africa,2015,38.24957,21.30765,61.60268
TGO,Africa,2016,37.52358,21.45123,61.07662
TGO,Africa,2017,37.25126,21.55526,60.41787
TGO,Africa,2018,36.83061,21.64644,59.12274
TGO,Africa,2019,35.65757,21.70925,56.78226
THA,South-East Asia,2010,26.36311,22.69149,30.87825
THA,South-East Asia,2011,24.16447,21.26643,27.06458
THA,South-East Asia,2012,25.65632,22.88834,28.39512
THA,South-East Asia,2013,26.61528,24.17688,29.72784
THA,South-East Asia,2014,23.6639,21.48728,25.41024
THA,South-East Asia,2015,24.10254,22.07477,26.33574
THA,South-East Asia,2016,26.42045,24.16391,28.98781
THA,South-East Asia,2017,23.54318,21.44992,25.89223
THA,South-East Asia,2018,23.68253,21.54907,26.71702
THA,South-East Asia,2019,24.63927,22.75113,26.41534
TJK,Europe,2010,63.40423,42.51407,96.55936
TJK,Europe,2011,71.80428,49.26371,104.57865
TJK,Europe,2012,71.50028,48.37531,102.85536
TJK,Europe,2013,67.16655,44.21138,93.68834
TJK,Europe,2014,63.46351,44.21588,91.4481
TJK,Europe,2015,63.27915,43.86136,91.63811
TJK,Europe,2016,62.72654,42.52131,90.40866
TJK,Europe,2017,59.38627,40.91561,86.56891
TJK,Europe,2018,58.57753,38.9251,82.45997
TJK,Europe,2019,53.64558,38.18363,76.74753
TKM,Europe,2010,31.48364,19.67272,50.56655
TKM,Europe,2011,35.85101,22.57975,54.62602
TKM,Europe,2012,35.59832,21.48234,53.15561
TKM,Europe,2013,33.52481,22.0374,47.84976
TKM,Europe,2014,31.92663,19.36211,45.71452
TKM,Europe,2015,31.44058,19.35924,43.67909
TKM,Europe,2016,31.22765,20.27164,45.48019
TKM,Europe,2017,29.49465,18.19736,41.70058
TKM,Europe,2018,29.17182,18.37332,41.59091
TKM,Europe,2019,26.40925,17.34856,38.92722
TLS,South-East Asia,2010,20.7535,8.18195,40.31122
TLS,South-East Asia,2011,19.57411,8.09286,39.36741
TLS,South-East Asia,2012,20.7288,8.8656,41.52821
TLS,South-East Asia,2013,21.11583,9.02244,43.72451
TLS,South-East Asia,2014,19.27231,8.36675,39.00002
TLS,South-East Asia,2015,19.42989,8.40686,38.73272
TLS,South-East Asia,2016,21.20142,9.20422,42.96093
TLS,South-East Asia,2017,19.49366,8.42096,38.46413
TLS,South-East Asia,2018,19.65762,8.94494,39.42813
TLS,South-East Asia,2019,20.47387,9.0238,42.19113
TON,Western Pacific,2010,7.14405,4.1709,12.41596
TON,Western Pacific,2011,7.05185,4.15171,12.98678
TON,Western Pacific,2012,7.1031,4.19718,13.16075
TON,Western Pacific,2013,7.09433,4.11293,12.81514
TON,Western Pacific,2014,7.20356,4.22621,12.26334
TON,Western Pacific,2015,7.25668,4.44645,12.61111
TON,Western Pacific,2016,7.39788,4.28702,12.8959
TON,Western Pacific,2017,7.38038,4.06487,12.418
TON,Western Pacific,2018,7.46988,3.85787,12.83091
TON,Western Pacific,2019,7.52079,4.22125,12.60736
TTO,Americas,2010,9.79285,7.68108,12.92368
TTO,Americas,2011,9.44151,7.05641,11.69401
TTO,Americas,2012,9.97297,7.55638,11.90978
TTO,Americas,2013,9.79067,7.69235,11.98694
TTO,Americas,2014,10.34355,7.7778,12.70892
TTO,Americas,2015,10.94219,8.22609,13.30861
TTO,Americas,2016,10.95355,8.26352,13.33871
TTO,Americas,2017,11.27068,8.66393,13.49177
TTO,Americas,2018,10.71643,8.20671,13.07298
TTO,Americas,2019,10.26482,7.92725,12.59376
TUN,Eastern Mediterranean,2010,26.67751,17.91653,37.8644
TUN,Eastern Mediterranean,2011,25.54363,17.38791,35.86599
TUN,Eastern Mediterranean,2012,25.40391,17.34455,35.63593
TUN,Eastern Mediterranean,2013,25.75134,17.46978,36.23573
TUN,Eastern Mediterranean,2014,27.01053,18.14759,38.35766
TUN,Eastern Mediterranean,2015,26.13071,17.71642,36.8022
TUN,Eastern Mediterranean,2016,27.58332,18.43603,39.34779
TUN,Eastern Mediterranean,2017,26.13183,17.73387,36.83604
TUN,Eastern Mediterranean,2018,27.21906,18.26531,38.58729
TUN,Eastern Mediterranean,2019,26.52402,17.91837,37.36895
TUR,Europe,2010,23.73719,22.29003,25.1394
TUR,Europe,2011,23.27972,21.87149,24.62022
TUR,Europe,2012,22.7553,21.41267,23.94589
TUR,Europe,2013,23.0713,21.68781,24.34531
TUR,Europe,2014,22.85719,21.52234,24.06537
TUR,Europe,2015,22.95707,21.58388,24.20233
TUR,Europe,2016,22.53114,21.2565,23.6522
TUR,Europe,2017,22.88792,21.53374,24.08405
TUR,Europe,2018,23.28703,21.85652,24.59719
TUR,Europe,2019,23.25106,21.82691,24.54741
TUV,Western Pacific,2010,6.76436,2.95856,13.29012
TUV,Western Pacific,2011,6.94843,2.84514,13.33193
TUV,Western Pacific,2012,6.86974,2.95436,13.43109
TUV,Western Pacific,2013,6.81201,2.96514,12.43473
TUV,Western Pacific,2014,6.78081,2.70277,12.70843
TUV,Western Pacific,2015,6.94864,2.7917,12.70115
TUV,Western Pacific,2016,6.69649,2.607,13.64766
TUV,Western Pacific,2017,6.84562,2.5591,13.58221
TUV,Western Pacific,2018,6.93967,2.52112,13.67584
TUV,Western Pacific,2019,6.80654,2.58949,13.49327
TZA,Africa,2010,15.45167,10.72778,22.90161
TZA,Africa,2011,15.32795,10.77399,22.68368
TZA,Africa,2012,15.55412,10.88422,23.07024
TZA,Africa,2013,15.36198,10.82653,22.7086
TZA,Africa,2014,15.34867,10.82977,22.69723
TZA,Africa,2015,15.59429,10.98756,23.11868
TZA,Africa,2016,15.60301,11.03631,23.10246
TZA,Africa,2017,15.19631,10.62843,22.30837
TZA,Africa,2018,15.4112,10.88515,22.66237
TZA,Africa,2019,15.36389,10.79402,22.53493
UGA,Africa,2010,31.29329,19.7595,47.03477
UGA,Africa,2011,31.4937,19.87866,47.36363
UGA,Africa,2012,32.14039,20.13814,48.643
UGA,Africa,2013,31.79322,20.01345,47.93098
UGA,Africa,2014,31.42753,19.85634,47.24931
UGA,Africa,2015,31.65182,19.97599,47.63427
UGA,Africa,2016,32.08328,20.13279,48.47704
UGA,Africa,2017,31.27824,19.72924,46.85868
UGA,Africa,2018,31.72916,20.01075,47.68571
UGA,Africa,2019,31.31261,19.78991,46.6921
UKR,Europe,2010,17.81272,13.50131,24.119
UKR,Europe,2011,16.5497,12.42255,22.7371
UKR,Europe,2012,15.61071,11.53518,20.98081
UKR,Europe,2013,15.98508,12.20506,21.9473
UKR,Europe,2014,16.58483,12.50355,22.9645
UKR,Europe,2015,14.66802,10.95252,19.90991
UKR,Europe,2016,13.33379,9.88756,18.37726
UKR,Europe,2017,12.93489,9.41524,17.79855
UKR,Europe,2018,14.23927,10.76129,19.96802
UKR,Europe,2019,13.50727,10.04503,18.448
UNKNOWN,,2010,16.05075,13.02015,19.43633
UNKNOWN,,2011,15.92722,12.96458,19.33726
UNKNOWN,,2012,16.29576,13.28733,19.81493
UNKNOWN,,2013,16.41075,13.22665,20.07852
UNKNOWN,,2014,16.62723,13.41702,20.32519
UNKNOWN,,2015,17.20529,13.84931,21.07551
UNKNOWN,,2016,17.06711,13.73429,21.02349
UNKNOWN,,2017,17.16915,13.96459,20.93507
UNKNOWN,,2018,17.37648,13.79769,21.26571
UNKNOWN,,2019,17.31527,13.77445,21.41643
URY,Americas,2010,9.18128,6.96424,11.5638
URY,Americas,2011,9.19783,7.01686,11.79661
URY,Americas,2012,9.034,6.78103,11.22418
URY,Americas,2013,9.72178,7.51592,12.06226
URY,Americas,2014,9.51708,7.32775,11.99796
URY,Americas,2015,9.90392,7.66084,12.44646
URY,Americas,2016,9.74647,7.55056,12.17017
URY,Americas,2017,9.27199,6.9353,12.01708
URY,Americas,2018,8.81777,6.56124,11.42837
URY,Americas,2019,8.47571,6.66688,10.70087
USA,Americas,2010,9.28664,9.14327,9.42302
USA,Americas,2011,9.36109,9.23537,9.48815
USA,Americas,2012,9.07419,8.93093,9.2456
USA,Americas,2013,8.75496,8.64022,8.87399
USA,Americas,2014,8.62258,8.47744,8.77361
USA,Americas,2015,8.31036,8.21013,8.42937
USA,Americas,2016,7.54403,7.43822,7.62646
USA,Americas,2017,7.95602,7.8404,8.09071
USA,Americas,2018,8.13413,7.99943,8.25296
USA,Americas,2019,7.17987,7.0686,7.28272
UZB,Europe,2010,48.51926,34.87633,72.02207
UZB,Europe,2011,55.09954,37.0314,81.11921
UZB,Europe,2012,54.87665,38.94333,79.13336
UZB,Europe,2013,51.60295,35.92738,75.94633
UZB,Europe,2014,48.70482,35.73613,68.14162
UZB,Europe,2015,48.46156,35.69161,68.97065
UZB,Europe,2016,48.09068,33.45841,72.05419
UZB,Europe,2017,45.48117,32.02345,67.5949
UZB,Europe,2018,44.62058,32.57092,63.49979
UZB,Europe,2019,40.97948,29.82898,57.12111
VCT,Americas,2010,8.85366,5.58267,12.01205
VCT,Americas,2011,8.74973,5.39965,12.04939
VCT,Americas,2012,9.23302,6.2264,12.64898
VCT,Americas,2013,8.97443,6.06026,12.00492
VCT,Americas,2014,9.55157,6.33839,12.70111
VCT,Americas,2015,10.09276,6.83315,13.66608
VCT,Americas,2016,10.05366,6.82608,14.50096
VCT,Americas,2017,10.49894,7.11026,14.74118
VCT,Americas,2018,9.94237,7.11097,14.5547
VCT,Americas,2019,9.41283,6.18131,13.21332
VEN,Americas,2010,20.66606,14.59981,28.31582
VEN,Americas,2011,20.71004,15.07835,27.27066
VEN,Americas,2012,19.87092,14.90037,26.76358
VEN,Americas,2013,21.0044,15.35229,28.54679
VEN,Americas,2014,19.83872,14.5586,26.04336
VEN,Americas,2015,20.12396,14.42063,27.06401
VEN,Americas,2016,19.64719,14.05972,26.59391
VEN,Americas,2017,18.70915,13.7075,25.60608
VEN,Americas,2018,17.06222,12.49643,22.83628
VEN,Americas,2019,16.21392,11.54636,21.75661
VNM,Western Pacific,2010,22.36823,16.92947,27.87
VNM,Western Pacific,2011,20.67487,16.30723,24.56072
VNM,Western Pacific,2012,21.67103,17.43523,25.62555
VNM,Western Pacific,2013,22.62388,18.20533,26.60789
VNM,Western Pacific,2014,20.07941,16.05826,23.8354
VNM,Western Pacific,2015,20.46553,16.10585,24.56006
VNM,Western Pacific,2016,22.37486,17.96318,26.82913
VNM,Western Pacific,2017,20.09941,16.27475,23.81945
VNM,Western Pacific,2018,20.09202,16.58393,23.38909
VNM,Western Pacific,2019,20.8923,16.57951,24.31168
VUT,Western Pacific,2010,8.08733,3.22694,17.95026
VUT,Western Pacific,2011,8.2336,2.97472,17.73994
VUT,Western Pacific,2012,8.19068,3.15664,18.86681
VUT,Western Pacific,2013,8.31014,3.17078,17.4554
VUT,Western Pacific,2014,8.35515,2.96962,17.32652
VUT,Western Pacific,2015,8.62408,3.28804,19.07391
VUT,Western Pacific,2016,8.6638,3.066,18.26006
VUT,Western Pacific,2017,8.61743,2.84325,18.56003
VUT,Western Pacific,2018,8.80598,3.15614,18.92529
VUT,Western Pacific,2019,8.42148,3.25267,18.69164
WPR,,2010,40.5019,38.4688,42.19954
WPR,,2011,43.79521,38.90254,49.66564
WPR,,2012,44.85072,39.81106,49.20901
WPR,,2013,53.71691,51.20838,55.99363
WPR,,2014,46.21053,44.14383,47.91228
WPR,,2015,43.43547,41.77437,44.7554
WPR,,2016,40.52195,38.96576,41.73386
WPR,,2017,39.57542,38.07958,40.68721
WPR,,2018,34.67788,33.34179,35.70596
WPR,,2019,33.03099,31.79842,34.04983
WSM,Western Pacific,2010,7.40466,2.83996,17.03043
WSM,Western Pacific,2011,7.48468,2.893,18.6846
WSM,Western Pacific,2012,7.55718,2.98803,18.94797
WSM,Western Pacific,2013,7.63588,2.97835,18.74372
WSM,Western Pacific,2014,7.55472,2.76371,17.77719
WSM,Western Pacific,2015,7.75524,2.9293,17.33713
WSM,Western Pacific,2016,7.61736,2.86898,18.18091
WSM,Western Pacific,2017,7.67308,2.77998,16.72639
WSM,Western Pacific,2018,7.77359,2.80564,17.09188
WSM,Western Pacific,2019,7.77989,2.66502,17.69455
YEM,Eastern Mediterranean,2010,38.82749,13.65455,77.62722
YEM,Eastern Mediterranean,2011,41.0284,14.20357,83.83901
YEM,Eastern Mediterranean,2012,42.48632,14.59384,87.91694
YEM,Eastern Mediterranean,2013,41.02003,14.20501,83.75157
YEM,Eastern Mediterranean,2014,38.27183,13.56773,75.95327
YEM,Eastern Mediterranean,2015,41.06106,14.19676,84.02299
YEM,Eastern Mediterranean,2016,39.90644,13.91332,80.67771
YEM,Eastern Mediterranean,2017,41.32087,14.26023,84.71218
YEM,Eastern Mediterranean,2018,41.6231,14.37299,85.3643
YEM,Eastern Mediterranean,2019,41.60944,14.40089,85.18297
ZAF,Africa,2010,18.69321,17.47492,20.596
ZAF,Africa,2011,18.66777,17.4595,20.54912
ZAF,Africa,2012,18.67658,17.47645,20.57321
ZAF,Africa,2013,18.81701,17.62334,20.76243
ZAF,Africa,2014,18.9779,17.76667,20.96493
ZAF,Africa,2015,19.13945,17.87984,21.12182
ZAF,Africa,2016,19.07406,17.8662,21.04971
ZAF,Africa,2017,19.37741,18.04794,21.34448
ZAF,Africa,2018,19.52362,18.15232,21.48502
ZAF,Africa,2019,19.74802,18.25901,21.80176
ZMB,Africa,2010,17.08674,7.6346,32.10759
ZMB,Africa,2011,17.33064,7.71381,32.70253
ZMB,Africa,2012,17.55181,7.79579,33.3096
ZMB,Africa,2013,17.2438,7.68308,32.52307
ZMB,Africa,2014,17.29111,7.69696,32.67522
ZMB,Africa,2015,17.4341,7.75191,32.9936
ZMB,Africa,2016,17.31679,7.69673,32.6977
ZMB,Africa,2017,16.9852,7.65884,31.85362
ZMB,Africa,2018,16.98833,7.65065,31.83176
ZMB,Africa,2019,16.8967,7.65413,31.61356
ZWE,Africa,2010,13.27519,7.11408,23.47849
ZWE,Africa,2011,13.26777,7.11475,23.41997
ZWE,Africa,2012,13.20859,7.08574,23.24645
ZWE,Africa,2013,13.09511,7.05046,22.78039
ZWE,Africa,2014,13.12364,7.06663,22.8495
ZWE,Africa,2015,13.26748,7.11728,23.3931
ZWE,Africa,2016,13.09256,7.05221,22.77944
ZWE,Africa,2017,13.15097,7.08284,22.90228
ZWE,Africa,2018,13.11527,7.06552,22.78507
ZWE,Africa,2019,13.07553,7.04886,22.69996
