Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
467642,AIR_9,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,0.83 [0.30-1.52],0.82892,0.3045,1.52402,,2022-09-12T15:58:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
492353,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.10 [0.70-1.57],1.10213,0.69993,1.56807,,2022-09-12T17:07:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
498509,AIR_9,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,164 [66-288],163.78402,66.43187,288.24538,,2022-08-26T09:26:25+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
517469,AIR_9,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,390 [264-495],389.91072,264.29657,494.71307,,2022-08-26T09:26:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
517691,AIR_9,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,6 [3-8],5.65988,3.36737,8.12566,,2022-08-26T09:26:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
518531,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.05 [0.60-1.65],1.05072,0.59613,1.6455,,2022-09-12T15:58:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
531262,AIR_9,COUNTRY,COG,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,55 [6-138],55.34248,6.27724,138.06028,,2022-08-26T09:25:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
531409,AIR_9,UNREGION,30,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,10.85 [5.76-16.38],10.85003,5.75916,16.3807,,2022-09-12T16:32:33+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
536421,AIR_9,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,77 [29-143],76.90584,29.39481,142.70596,,2022-08-26T09:25:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
537393,AIR_9,COUNTRY,JAM,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,45 [20-74],45.2606,20.03826,74.04574,,2022-08-26T09:26:08+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
543405,AIR_9,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,10 [5-18],10.46177,5.20418,17.77942,,2022-08-26T09:25:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
549358,AIR_9,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,79 [36-128],79.23157,35.65119,128.14113,,2022-08-26T09:25:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
550045,AIR_9,UNREGION,150,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,58.74 [33.78-80.31],58.73811,33.77613,80.30803,,2022-09-12T16:32:36+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
556066,AIR_9,UNREGION,21,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,2.59 [0.67-5.95],2.59311,0.66723,5.95282,,2022-09-12T16:33:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
587444,AIR_9,UNREGION,21,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,0.24 [0.04-0.67],0.24483,0.03595,0.6703,,2022-09-12T16:32:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
588484,AIR_9,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,136 [4-334],135.63622,4.47638,333.72524,,2022-08-26T09:26:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
593841,AIR_9,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,82 [25-168],81.89953,25.13207,167.54044,,2022-08-26T09:25:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
594029,AIR_9,COUNTRY,NER,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,0 [0-1],0.38804,0.17225,0.66649,,2022-08-26T09:26:19+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
606899,AIR_9,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,669 [410-881],669.24755,409.56364,881.27248,,2022-08-26T09:25:56+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
607303,AIR_9,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,191 [84-322],191.06751,83.71438,321.65702,,2022-08-26T09:26:15+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
619660,AIR_9,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,0.34 [0.06-0.85],0.33561,0.06468,0.85314,,2022-09-12T15:58:34+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
619836,AIR_9,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,22 [9-43],22.07749,9.2827,42.7611,,2022-08-26T09:25:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
619987,AIR_9,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,141 [67-243],140.79761,66.97486,242.74132,,2022-08-26T09:25:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
626250,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,4.10 [2.93-5.36],4.09776,2.93229,5.35801,,2022-09-12T15:59:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
631562,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,4.05 [2.83-5.33],4.046,2.82693,5.33392,,2022-09-12T16:32:45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
632309,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.66 [1.05-2.39],1.66338,1.04509,2.39096,,2022-09-12T17:07:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
638114,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,39.45 [22.15-54.12],39.45125,22.14605,54.11972,,2022-09-12T17:07:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
644892,AIR_9,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,724 [412-1 020],723.78923,412.21491,1020.04455,,2022-08-26T09:26:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
651462,AIR_9,UNREGION,30,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,13.71 [9.31-17.30],13.70614,9.31429,17.29992,,2022-09-12T16:32:32+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
651655,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,15.10 [9.36-21.24],15.10264,9.3555,21.24277,,2022-09-12T15:58:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
657897,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,4.95 [2.14-8.58],4.94652,2.13608,8.58291,,2022-09-12T17:07:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
663600,AIR_9,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,118 [59-187],118.28481,58.85944,187.06122,,2022-08-26T09:25:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
670460,AIR_9,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,112 [60-172],112.37216,60.10347,171.80255,,2022-08-26T09:25:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
689702,AIR_9,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,106 [57-162],106.18503,56.79422,162.34322,,2022-08-26T09:25:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
695231,AIR_9,REGION,EMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,97.08 [66.14-122.27],97.08023,66.13864,122.27018,,2022-09-12T17:08:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
695575,AIR_9,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,7 [0-24],7.4934,0.0,23.96128,,2022-08-26T09:26:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
695630,AIR_9,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,159 [81-240],159.22339,80.61497,239.71484,,2022-08-26T09:26:10+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
707611,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,4.76 [1.52-9.81],4.76229,1.52341,9.80853,,2022-09-12T16:33:08+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
708332,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.54 [0.33-0.81],0.54374,0.32575,0.80993,,2022-09-12T16:32:46+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
721093,AIR_9,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,3 [2-5],2.96673,1.59352,4.71261,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
733662,AIR_9,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,142 [59-249],141.55662,59.12084,249.37903,,2022-08-26T09:25:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
733686,AIR_9,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,71 [28-126],70.92935,28.33202,126.02122,,2022-08-26T09:26:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
733991,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,68.53 [38.31-100.01],68.5334,38.3098,100.01099,,2022-09-12T16:33:09+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
739714,AIR_9,WORLDBANKINCOMEGROUP,WB_LIMI,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,5.86 [3.54-8.63],5.85516,3.54212,8.63129,,2022-09-12T14:49:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
745536,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,6.44 [3.53-10.27],6.43504,3.53485,10.26687,,2022-09-12T17:38:21+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
746031,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,3.11 [1.94-4.48],3.10641,1.93745,4.48198,,2022-09-12T17:07:54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
758405,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,1.35 [0.51-2.49],1.35018,0.50812,2.49252,,2022-09-12T15:58:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
759499,AIR_9,COUNTRY,USA,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,80 [12-218],79.84672,11.80346,218.18602,,2022-08-26T09:26:35+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
764895,AIR_9,REGION,EMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,15.15 [10.47-19.01],15.14519,10.47347,19.01344,,2022-09-12T17:08:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
765424,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,0.33 [0.13-0.60],0.32861,0.12502,0.6003,,2022-09-12T15:58:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
771814,AIR_9,UNREGION,419,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,2.52 [1.53-3.33],2.51991,1.53092,3.32814,,2022-09-12T16:32:40+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
777343,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,552.08 [329.36-747.61],552.07732,329.36047,747.60749,,2022-09-12T17:07:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
790160,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,72.56 [48.52-92.12],72.56207,48.52204,92.12449,,2022-09-12T15:59:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
797447,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,28.22 [19.69-38.18],28.21515,19.68858,38.18345,,2022-09-12T17:07:56+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
803078,AIR_9,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,982 [703-1 281],982.1959,703.28177,1280.99467,,2022-08-26T09:25:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
815598,AIR_9,UNSDGREGION,UNSDG_LAC,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,3.16 [1.45-5.24],3.16019,1.45232,5.23854,,2022-09-12T15:58:45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
816012,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,7.98 [4.30-12.07],7.97859,4.30352,12.0686,,2022-09-12T16:32:46+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
816659,AIR_9,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.04 [0.02-0.06],0.03527,0.01867,0.05923,,2022-09-12T14:48:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
816710,AIR_9,REGION,WPR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,84.73 [45.00-128.19],84.73066,45.00427,128.19215,,2022-09-12T17:08:07+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
828743,AIR_9,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.01 [0.01-0.03],0.01446,0.00677,0.02628,,2022-09-12T15:58:33+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
833409,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.68 [0.41-1.02],0.68364,0.40993,1.02347,,2022-09-12T16:32:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
839986,AIR_9,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,6 [3-10],6.3289,3.14246,10.46671,,2022-08-26T09:26:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
846824,AIR_9,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,54 [19-100],53.58846,19.19221,100.4115,,2022-08-26T09:26:21+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
853056,AIR_9,UNREGION,419,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,33.90 [20.02-44.81],33.89836,20.01592,44.80795,,2022-09-12T16:32:42+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
859448,AIR_9,WORLDBANKINCOMEGROUP,WB_LIMI,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,61.44 [32.71-92.55],61.44457,32.70958,92.55455,,2022-09-12T14:49:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
864987,AIR_9,COUNTRY,MKD,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,243 [136-377],242.56558,135.97247,376.66942,,2022-08-26T09:26:16+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
865687,AIR_9,WORLDBANKINCOMEGROUP,WB_LIMI,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,3.46 [2.35-4.69],3.45955,2.34511,4.69199,,2022-09-12T14:49:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
872210,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,112.00 [73.85-142.28],111.99835,73.84867,142.27838,,2022-09-12T15:59:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
878320,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,26.80 [15.45-38.91],26.79824,15.44831,38.90577,,2022-09-12T16:33:11+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
890913,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,2.29 [1.10-3.76],2.29214,1.10221,3.7617,,2022-09-12T17:07:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
897689,AIR_9,UNREGION,30,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,18.57 [9.86-27.99],18.57016,9.85788,27.99118,,2022-09-12T16:32:33+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
902859,AIR_9,WORLDBANKINCOMEGROUP,WB_LIMI,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,5.10 [3.51-6.84],5.09815,3.51342,6.83702,,2022-09-12T14:49:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
902956,AIR_9,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,14.39 [3.10-35.57],14.39403,3.10498,35.56915,,2022-09-12T14:48:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
903840,AIR_9,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,101 [44-178],101.1899,43.96859,178.15487,,2022-08-26T09:25:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
922815,AIR_9,UNREGION,150,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,664.74 [384.38-908.07],664.73502,384.3839,908.07174,,2022-09-12T16:32:35+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
923248,AIR_9,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,6.55 [4.88-8.47],6.55174,4.87806,8.46866,,2022-09-12T15:58:36+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
928530,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,78.15 [31.11-141.16],78.15359,31.10877,141.16432,,2022-09-12T16:32:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
929247,AIR_9,COUNTRY,GRC,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,888 [657-1 139],888.02014,657.29328,1138.88316,,2022-08-26T09:26:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
935311,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,9.49 [5.70-13.47],9.48989,5.69545,13.47255,,2022-09-12T15:58:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
