SpatialDim,ParentLocationCode,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI,PM25_scaled_0_1
ISR,EUR,2017,19.54361,18.25297,20.7534,0.21742385611343942
ISR,EUR,2018,20.21878,18.84429,21.42643,0.2274614541783804
ISR,EUR,2019,19.47101,18.17,20.73832,0.21634452850777752
ITA,EUR,2010,20.11166,19.76627,20.43481,0.2258689256230292
ITA,EUR,2011,20.72886,20.32311,21.03974,0.23504469694829783
ITA,EUR,2012,18.51943,18.21655,18.80905,0.20219760615246468
ITA,EUR,2013,17.90644,17.65645,18.17982,0.19308442393490732
ITA,EUR,2014,16.69172,16.41956,16.94043,0.17502545934607017
ITA,EUR,2015,17.27739,17.00142,17.53948,0.1837324813682187
ITA,EUR,2016,15.82346,15.59456,16.07081,0.16211723638612574
ITA,EUR,2017,15.73249,15.49956,15.97307,0.16076480618933428
ITA,EUR,2018,15.97465,15.7465,16.18976,0.16436494355830225
ITA,EUR,2019,14.22481,13.99045,14.43528,0.1383504722429944
JAM,AMR,2010,14.58165,11.67621,17.24653,0.14365553095930814
JAM,AMR,2011,13.67548,11.55381,15.58843,0.1301837086945339
JAM,AMR,2012,14.70844,12.88257,16.46676,0.14554048890864515
JAM,AMR,2013,14.31808,12.34005,16.34127,0.13973709601406992
JAM,AMR,2014,15.35632,13.09619,17.56007,0.15517237278132018
JAM,AMR,2015,15.74704,13.52624,18.40509,0.1609811177136095
JAM,AMR,2016,15.97862,13.10143,18.51733,0.1644239646408708
JAM,AMR,2017,16.30178,13.60068,18.9765,0.1692283104954946
JAM,AMR,2018,15.7328,13.48209,18.82381,0.1607694148884769
JAM,AMR,2019,14.8314,12.50458,17.45775,0.14736850712341354
JOR,EMR,2010,24.53118,21.79449,27.79093,0.2915729192838379
JOR,EMR,2011,24.62581,21.85453,27.8842,0.2929797618640553
JOR,EMR,2012,24.9422,22.02959,28.19943,0.2976834596761125
JOR,EMR,2013,24.85342,21.98253,28.12105,0.29636358770874804
JOR,EMR,2014,24.47033,21.73819,27.7251,0.2906682762424532
JOR,EMR,2015,25.3359,22.27135,28.56629,0.30353650758725675
JOR,EMR,2016,24.86565,22.01655,28.12236,0.2965454083233106
JOR,EMR,2017,25.28584,22.26325,28.51291,0.30279227700957867
JOR,EMR,2018,25.85406,22.56945,29.11682,0.3112398738703112
JOR,EMR,2019,25.87215,22.58192,29.13614,0.311508813765441
JPN,WPR,2010,14.2207,13.23388,15.24065,0.13828936981242593
JPN,WPR,2011,13.90566,12.87263,15.00863,0.1336057421417963
JPN,WPR,2012,12.37181,11.62613,13.24976,0.11080234478718959
JPN,WPR,2013,13.4454,12.53577,14.34986,0.12676316192441434
JPN,WPR,2014,13.41395,12.44729,14.2896,0.12629560196300849
JPN,WPR,2015,12.75262,11.87827,13.53583,0.11646376001462891
JPN,WPR,2016,12.54238,11.62791,13.36885,0.11333816998963785
JPN,WPR,2017,11.89025,10.9058,12.72848,0.10364310233839447
JPN,WPR,2018,10.86894,10.12653,11.64707,0.08845952001141767
JPN,WPR,2019,10.83519,10.02477,11.55344,0.08795776647572777
KAZ,EUR,2010,30.42386,21.77415,42.24079,0.37917804594129706
KAZ,EUR,2011,34.57333,24.30233,49.05761,0.440867267978015
KAZ,EUR,2012,34.81683,24.02527,51.72567,0.44448732682069636
KAZ,EUR,2013,32.63615,23.16207,46.55434,0.41206765570341386
KAZ,EUR,2014,30.90701,22.27147,41.8216,0.38636092655666243
KAZ,EUR,2015,30.83178,22.29733,41.78438,0.38524249934214533
KAZ,EUR,2016,30.6633,21.92853,40.87989,0.38273774569198127
KAZ,EUR,2017,29.0364,20.79933,38.95194,0.35855099525601325
KAZ,EUR,2018,28.46401,20.99121,37.13158,0.35004140395842653
KAZ,EUR,2019,26.50215,19.01253,34.73025,0.3208748797649861
KEN,AFR,2010,12.37721,7.7466,17.49326,0.11088262535289999
KEN,AFR,2011,12.42852,7.76813,17.58104,0.11164543939486295
KEN,AFR,2012,12.46378,7.78869,17.66361,0.1121696417554089
KEN,AFR,2013,12.44209,7.76801,17.61332,0.11184718148313885
KEN,AFR,2014,12.46646,7.78279,17.6641,0.11220948470283552
KEN,AFR,2015,12.49999,7.79056,17.72025,0.11270796754881132
KEN,AFR,2016,12.52689,7.80548,17.78748,0.11310788370022047
KEN,AFR,2017,12.51088,7.79705,17.72132,0.1128698666896606
KEN,AFR,2018,12.58012,7.83595,17.89033,0.1138992419433249
KEN,AFR,2019,12.52415,7.80219,17.7811,0.11306714874650817
KGZ,EUR,2010,44.68326,29.28287,67.0646,0.5911692864395717
KGZ,EUR,2011,50.69917,34.28798,75.58997,0.6806064453400849
KGZ,EUR,2012,50.3221,34.05663,69.4331,0.6750006318377857
KGZ,EUR,2013,47.60541,30.86686,67.88191,0.6346122225674616
KGZ,EUR,2014,44.59643,29.12921,63.35344,0.5898784046764916
KGZ,EUR,2015,44.57756,30.44947,62.94059,0.589597868699648
KGZ,EUR,2016,44.04963,29.43641,64.2823,0.5817492540597436
KGZ,EUR,2017,41.60872,28.1632,60.50138,0.5454608030137919
KGZ,EUR,2018,40.99721,27.62588,57.53666,0.5363696236179478
KGZ,EUR,2019,37.58464,26.16499,52.31281,0.485635725446412
KHM,WPR,2010,18.84915,15.72202,22.03103,0.2070994780276552
KHM,WPR,2011,17.31448,15.22937,19.9309,0.18428388992047762
KHM,WPR,2012,18.21766,15.93696,20.35119,0.19771126053868257
KHM,WPR,2013,19.1953,16.61055,21.70763,0.21224561095740518
KHM,WPR,2014,17.01531,15.20197,18.88308,0.17983619791240793
KHM,WPR,2015,17.4328,15.58489,19.62997,0.18604292631582076
KHM,WPR,2016,19.15603,16.86003,21.6763,0.21166179284343356
KHM,WPR,2017,16.83556,14.88413,19.47596,0.17716389574825203
KHM,WPR,2018,17.16058,15.01513,19.62687,0.1819958937977316
KHM,WPR,2019,17.80251,16.09449,19.50173,0.19153932038041097
KIR,WPR,2010,7.59778,3.14921,15.5882,0.03982793198749407
KIR,WPR,2011,7.61922,3.21305,16.18756,0.04014667556690716
KIR,WPR,2012,7.54133,3.25824,15.31986,0.03898870274039198
KIR,WPR,2013,7.55415,3.31224,14.82564,0.039179294750097
KIR,WPR,2014,7.33496,3.05174,14.00608,0.0359206471208267
KIR,WPR,2015,7.30706,2.94692,14.10558,0.035505864197989706
KIR,WPR,2016,7.63719,2.88617,15.29822,0.040413831449465615
KIR,WPR,2017,7.63061,2.74187,15.17031,0.04031600809347036
KIR,WPR,2018,7.66936,3.09415,16.01898,0.040892095486299525
KIR,WPR,2019,7.61811,3.13747,16.25611,0.04013017345062224
KNA,AMR,2010,7.9259,5.55496,10.52647,0.04470601702839999
KNA,AMR,2011,7.52631,5.48686,10.28791,0.03876540383354567
KNA,AMR,2012,7.91165,6.04183,11.01895,0.04449416553555313
KNA,AMR,2013,7.75147,5.99445,10.04043,0.04211280608824023
KNA,AMR,2014,8.21795,6.18325,10.80978,0.04904785762390339
KNA,AMR,2015,8.59294,6.43566,11.43704,0.05462274824163261
KNA,AMR,2016,8.65734,6.47061,12.00206,0.0555801683215861
KNA,AMR,2017,8.96676,6.97402,12.47157,0.060180244736791254
KNA,AMR,2018,8.59213,6.54226,11.36328,0.05461070615677603
KNA,AMR,2019,8.05126,6.18744,10.40921,0.04656971549459517
KOR,WPR,2010,29.83355,28.80491,30.88576,0.37040204209972327
KOR,WPR,2011,29.35337,28.38629,30.19678,0.36326331579549864
KOR,WPR,2012,26.17924,25.32976,26.9998,0.31607425060321925
KOR,WPR,2013,28.54048,27.58024,29.37552,0.3511782659695142
KOR,WPR,2014,28.95136,27.931,29.92291,0.35728672501378894
KOR,WPR,2015,27.60665,26.60319,28.42197,0.3372952288070456
KOR,WPR,2016,27.25594,26.35231,27.95685,0.3320813033995846
KOR,WPR,2017,25.81438,24.95572,26.35905,0.3106499603800541
KOR,WPR,2018,23.69667,22.95223,24.45555,0.27916644985958333
KOR,WPR,2019,24.03774,23.38621,24.7486,0.2842370595904799
KWT,EMR,2010,66.5074,57.64246,75.93259,0.9156237874289554
KWT,EMR,2011,65.2794,56.58102,74.21123,0.8973673921155564
KWT,EMR,2012,65.70146,56.96226,74.74672,0.9036420616643945
KWT,EMR,2013,65.5682,56.84871,74.5394,0.9016609157039194
KWT,EMR,2014,61.95748,53.99163,69.83853,0.8479811667739552
KWT,EMR,2015,66.17386,57.39281,75.311,0.9106651244869106
KWT,EMR,2016,64.36795,55.89137,72.89962,0.883817073297643
KWT,EMR,2017,65.62618,56.90676,74.53741,0.9025228911113061
KWT,EMR,2018,66.04878,57.25722,75.10032,0.908805588716715
KWT,EMR,2019,64.07714,55.65258,72.48839,0.8794936674987103
LAO,WPR,2010,22.85893,17.55824,29.63695,0.26671196076361686
LAO,WPR,2011,20.19389,15.66404,25.19375,0.22709142023754125
LAO,WPR,2012,21.7454,16.80579,26.41698,0.2501573647755638
LAO,WPR,2013,22.53763,17.90074,26.92285,0.26193526710384885
LAO,WPR,2014,20.14811,15.75548,24.02597,0.2264108194415743
LAO,WPR,2015,20.54602,16.15608,24.42035,0.23232645646042982
LAO,WPR,2016,23.09439,18.36303,28.41938,0.27021249076401826
LAO,WPR,2017,19.68483,15.54026,24.29651,0.2195233415744803
LAO,WPR,2018,19.68081,15.65947,24.59321,0.21946357715334033
LAO,WPR,2019,21.15498,16.85936,25.13294,0.24137972558913295
LBN,EMR,2010,24.23999,17.89967,32.68294,0.2872438641117624
LBN,EMR,2011,23.33959,17.48739,30.92809,0.2738578231181269
LBN,EMR,2012,23.97292,17.8214,32.12016,0.2832733954665267
LBN,EMR,2013,23.89735,17.81265,31.87849,0.28214991354972413
LBN,EMR,2014,23.82028,17.79738,31.65813,0.2810041314757798
LBN,EMR,2015,24.49356,18.1399,32.93664,0.2910136313427222
LBN,EMR,2016,24.11258,17.97288,32.17233,0.2853496887641402
LBN,EMR,2017,23.53088,17.69069,31.05857,0.27670168782456017
LBN,EMR,2018,24.0801,17.97044,32.12809,0.2848668160281636
LBN,EMR,2019,24.234,18.05264,32.44976,0.28715481215090966
LBR,AFR,2010,32.84865,17.11138,57.41058,0.4152268446318318
LBR,AFR,2011,33.43698,17.31388,58.85285,0.4239734122659784
LBR,AFR,2012,35.50188,18.01262,64.39526,0.4546718085873445
LBR,AFR,2013,33.1627,17.25524,58.06978,0.4198957541987479
LBR,AFR,2014,34.65888,17.78207,62.33381,0.4421391202736676
LBR,AFR,2015,37.68039,18.81402,68.69351,0.4870592188106286
LBR,AFR,2016,35.72049,18.12487,64.77803,0.45792183348918664
LBR,AFR,2017,35.98,18.17585,65.25855,0.4617799093424278
LBR,AFR,2018,35.67585,18.09148,64.1796,0.4572581808126474
LBR,AFR,2019,35.79581,18.1928,64.6483,0.45904159871313227
LBY,EMR,2010,31.19201,15.19862,53.78228,0.3905979564135995
LBY,EMR,2011,28.60137,14.43532,48.89588,0.3520835036817559
LBY,EMR,2012,28.5302,14.46744,48.78231,0.3510254355592359
LBY,EMR,2013,30.871,15.11998,53.24504,0.3858255741175456
LBY,EMR,2014,29.98407,14.78603,51.18655,0.3726397885350432
LBY,EMR,2015,29.0747,14.58077,49.75402,0.35912039260169987
LBY,EMR,2016,30.06973,14.85903,51.57201,0.37391327617555276
LBY,EMR,2017,28.41691,14.35737,48.39394,0.3493411790241749
LBY,EMR,2018,30.40843,14.95989,52.22898,0.3789486516581653
LBY,EMR,2019,29.83557,14.81975,51.18139,0.37043207297800756
LCA,AMR,2010,8.42728,5.83781,11.68765,0.05215991888689508
LCA,AMR,2011,8.33712,5.86271,12.03456,0.050819530774960195
LCA,AMR,2012,8.81156,6.38598,12.1477,0.057872921811189026
LCA,AMR,2013,8.55295,6.07801,11.72716,0.0540282260522329
LCA,AMR,2014,9.10296,6.29619,12.11127,0.06220509900526431
LCA,AMR,2015,9.61662,6.91901,13.39444,0.0698415648168934
LCA,AMR,2016,9.56065,6.80064,13.51652,0.06900947162007669
LCA,AMR,2017,10.02694,7.34161,13.74837,0.07594169846916854
LCA,AMR,2018,9.50754,6.81102,12.88484,0.06821989738954361
LCA,AMR,2019,8.97661,6.50887,11.83777,0.06032668243535557
LKA,SEAR,2010,24.99107,18.32398,34.24055,0.2984099987957915
LKA,SEAR,2011,23.20591,17.20342,31.34492,0.271870433113652
LKA,SEAR,2012,24.60746,18.13724,33.6444,0.2927069566083542
LKA,SEAR,2013,25.47886,18.48713,34.6008,0.30566186123058214
LKA,SEAR,2014,22.65567,16.57094,30.46903,0.2636901408031922
LKA,SEAR,2015,23.08327,17.09835,30.50951,0.27004717226574054
LKA,SEAR,2016,25.46074,19.49808,33.8143,0.3053924753323095
LKA,SEAR,2017,22.98816,17.03299,31.13299,0.2686331936352378
LKA,SEAR,2018,23.12285,16.81162,30.74675,0.2706355990788548
LKA,SEAR,2019,23.87759,17.37756,31.79329,0.2818561461463098
LMI_AFR,,2010,31.58336,24.78066,41.05412,0.39641606741188834
LMI_AFR,,2011,31.9122,25.07043,41.436,0.4013048565282223
LMI_AFR,,2012,32.35935,25.47033,42.04375,0.4079525333721851
LMI_AFR,,2013,31.51493,24.64639,40.81961,0.39539873424308064
LMI_AFR,,2014,31.86882,25.00918,41.37215,0.4006599359836822
LMI_AFR,,2015,33.42633,26.2919,43.40673,0.42381508115027183
LMI_AFR,,2016,33.42914,26.22749,43.48645,0.423856856777984
LMI_AFR,,2017,33.24256,26.14791,43.16755,0.42108301456497593
LMI_AFR,,2018,32.97548,25.88522,42.70342,0.4171123972520259
LMI_AFR,,2019,32.54634,25.40444,41.9743,0.4107324709614787
LMI_AMR,,2010,18.02671,16.69594,19.20729,0.19487245053453478
LMI_AMR,,2011,18.42762,17.38689,19.56332,0.20083268786767383
LMI_AMR,,2012,17.828,16.59327,18.76357,0.1919182743841068
LMI_AMR,,2013,18.01716,16.94889,19.20448,0.1947304728673988
LMI_AMR,,2014,17.57339,16.54907,18.5022,0.1881330457108621
LMI_AMR,,2015,17.19599,16.04552,18.18417,0.18252232617399172
LMI_AMR,,2016,16.90161,15.96818,18.07352,0.17814584600106148
LMI_AMR,,2017,17.3498,16.32022,18.51414,0.18480898428730924
LMI_AMR,,2018,15.39609,14.53015,16.29162,0.15576362428100576
LMI_AMR,,2019,14.91261,13.96611,15.99601,0.14857583763106916
LMI_EMR,,2010,43.80678,38.79759,50.85418,0.5781388586184905
LMI_EMR,,2011,43.17838,37.57748,49.24212,0.5687965794532298
LMI_EMR,,2012,43.87381,38.23506,50.14582,0.5791353783072991
LMI_EMR,,2013,45.12438,39.42831,51.70652,0.5977273166518247
LMI_EMR,,2014,43.77305,38.14681,50.18312,0.577637402418229
LMI_EMR,,2015,44.08196,38.208,50.49314,0.582229896780006
LMI_EMR,,2016,43.17567,37.49652,49.32178,0.5687562905026603
LMI_EMR,,2017,42.76993,37.16126,48.94179,0.5627242466635248
LMI_EMR,,2018,45.03817,39.2738,51.37347,0.5964456522870298
LMI_EMR,,2019,42.55256,36.90264,48.37486,0.5594926565582532
LMI_EUR,,2010,22.02462,20.10779,24.69264,0.2543084646936478
LMI_EUR,,2011,22.52926,20.17088,25.8418,0.26181083222699775
LMI_EUR,,2012,21.9871,19.51722,25.37561,0.25375066342967495
LMI_EUR,,2013,21.53391,19.167,24.41383,0.2470131912862879
LMI_EUR,,2014,21.3029,19.23717,23.80654,0.24357881841874046
LMI_EUR,,2015,20.53672,18.51706,23.20489,0.23218819548615083
LMI_EUR,,2016,19.88818,17.79214,22.74866,0.22254649954433342
LMI_EUR,,2017,19.48846,17.47628,22.09052,0.2166039536691935
LMI_EUR,,2018,20.02732,18.20768,22.02849,0.2246150621208044
LMI_EUR,,2019,18.83202,17.24997,21.05611,0.2068448102330961
LMI_SEAR,,2010,47.65426,43.69906,51.51935,0.6353384643517122
LMI_SEAR,,2011,47.31515,45.18162,49.46708,0.6302969934928142
LMI_SEAR,,2012,48.1556,46.58019,50.16192,0.6427917715393501
LMI_SEAR,,2013,50.35609,48.16563,52.70839,0.6755059533986183
LMI_SEAR,,2014,47.99703,46.10054,50.07872,0.6404343475940361
LMI_SEAR,,2015,47.7425,45.89646,49.87614,0.6366503082625056
LMI_SEAR,,2016,46.11154,44.42593,48.00177,0.6124031987345404
LMI_SEAR,,2017,44.26394,42.86644,46.03661,0.584935351844446
LMI_SEAR,,2018,47.47836,45.73621,49.59158,0.6327233992575535
LMI_SEAR,,2019,43.59033,42.01163,45.44101,0.5749209459429324
LMI_WPR,,2010,43.49502,41.26185,45.49248,0.573503993958144
LMI_WPR,,2011,47.25671,41.73575,53.82378,0.6294281793705706
LMI_WPR,,2012,48.66612,43.02139,53.5427,0.6503815556886957
LMI_WPR,,2013,58.49025,55.60961,61.04413,0.7964346508761733
LMI_WPR,,2014,50.00849,47.6659,51.91792,0.6703382636502979
LMI_WPR,,2015,46.96454,45.12239,48.43026,0.6250845547624959
LMI_WPR,,2016,43.69796,41.98007,45.03716,0.5765210565517118
LMI_WPR,,2017,42.71244,41.03516,43.96648,0.5618695559741378
LMI_WPR,,2018,37.32935,35.86265,38.48197,0.4818403873685963
LMI_WPR,,2019,35.42902,34.07302,36.56027,0.4535886156211114
LSO,AFR,2010,18.42596,12.32365,27.83644,0.20080800902710358
LSO,AFR,2011,17.74356,12.11143,26.81706,0.19066292420473918
LSO,AFR,2012,17.54277,12.04811,26.48595,0.18767782516974135
LSO,AFR,2013,17.75434,12.13147,26.83933,0.19082318800073142
LSO,AFR,2014,17.95129,12.20292,27.12963,0.19375119863344636
LSO,AFR,2015,17.6502,12.10678,26.6622,0.18927496242423522
LSO,AFR,2016,17.42253,12.0464,26.34754,0.18589024457325673
LSO,AFR,2017,17.75258,12.16586,26.87179,0.19079702248301839
LSO,AFR,2018,17.79953,12.18798,26.94826,0.19149501740155594
LSO,AFR,2019,17.59755,12.12588,26.6366,0.1884922269085589
LTU,EUR,2010,13.87189,12.74113,15.19084,0.1331036912706778
LTU,EUR,2011,12.76746,11.87071,13.91018,0.11668438290261818
LTU,EUR,2012,12.194,11.20992,13.43003,0.10815888415960372
LTU,EUR,2013,12.64978,11.57584,13.91176,0.11493486124098887
LTU,EUR,2014,12.91686,11.87872,14.31326,0.11890547855393886
LTU,EUR,2015,11.43758,10.59867,12.44093,0.09691336091614992
LTU,EUR,2016,10.30377,9.24286,11.22586,0.08005726680354007
LTU,EUR,2017,9.90997,8.92635,10.9648,0.074202732215253
LTU,EUR,2018,11.11935,10.10934,12.38105,0.09218230824466543
LTU,EUR,2019,10.36907,9.2866,11.21916,0.08102806697777865
LUX,EUR,2010,12.37609,11.64514,13.11114,0.11086597456890078
LUX,EUR,2011,12.6349,11.914,13.41295,0.11471364368214247
LUX,EUR,2012,11.32265,10.67339,11.94966,0.09520472287594718
LUX,EUR,2013,11.02887,10.39265,11.69565,0.09083716276587361
LUX,EUR,2014,10.26854,9.67704,10.90496,0.07953351044613693
LUX,EUR,2015,10.44694,9.87613,11.11458,0.08218574246886526
LUX,EUR,2016,9.74615,9.18921,10.33343,0.07176725771994273
LUX,EUR,2017,9.83734,9.26624,10.42176,0.0731229586064483
LUX,EUR,2018,9.70775,9.17086,10.25583,0.07119637369711332
LUX,EUR,2019,8.89471,8.39864,9.40264,0.05910909385541469
LVA,EUR,2010,16.47888,14.60394,18.54145,0.17186121571536672
LVA,EUR,2011,15.06489,13.63147,16.85371,0.15083974958410207
LVA,EUR,2012,14.35427,12.92356,16.12899,0.14027512447204377
LVA,EUR,2013,15.05586,13.59094,16.9287,0.15070550263810856
LVA,EUR,2014,15.38506,13.71112,17.36656,0.15559964379215657
LVA,EUR,2015,13.39956,12.05174,14.78371,0.12608166912216173
LVA,EUR,2016,12.14769,10.92497,13.71174,0.10747040397478001
LVA,EUR,2017,11.45575,10.34359,13.20573,0.09718349015299393
LVA,EUR,2018,12.84245,11.25793,14.30393,0.11779924209199259
LVA,EUR,2019,12.02183,10.69077,13.42216,0.10559927212287087
MAR,EMR,2010,13.1705,10.82359,16.36037,0.12267628645889857
MAR,EMR,2011,13.27892,10.89331,16.44671,0.12428814181710597
MAR,EMR,2012,13.23921,10.88912,16.37563,0.12369778232370608
MAR,EMR,2013,12.87496,10.67118,15.87399,0.11828256083111198
MAR,EMR,2014,13.25827,10.8966,16.41184,0.12398114298712089
MAR,EMR,2015,13.48392,11.03005,16.60524,0.12733582995981513
MAR,EMR,2016,13.55217,11.06555,16.69757,0.12835048710976582
MAR,EMR,2017,13.91456,11.23902,17.21129,0.13373805640750416
MAR,EMR,2018,13.58116,11.07898,16.74382,0.12878147481345917
MAR,EMR,2019,13.44048,11.0345,16.52302,0.12669001740898933
MCO,EUR,2010,11.90929,10.56543,13.27183,0.10392616566638073
MCO,EUR,2011,12.36992,10.99846,13.75975,0.11077424658919097
MCO,EUR,2012,11.15613,9.94641,12.38616,0.09272910809778172
MCO,EUR,2013,10.76834,9.61828,12.04552,0.08696392280577604
MCO,EUR,2014,9.97134,8.90991,11.07727,0.07511510597778011
MCO,EUR,2015,10.41417,9.3267,11.58188,0.08169855836917464
MCO,EUR,2016,9.52814,8.49709,10.5883,0.0685261528809573
MCO,EUR,2017,9.62937,8.61188,10.79454,0.07003111615259848
MCO,EUR,2018,9.87806,8.8163,10.96165,0.07372833353899033
MCO,EUR,2019,9.21092,8.24209,10.26663,0.06381011564861493
MDA,EUR,2010,16.83486,12.48642,21.59306,0.1771534890082525
MDA,EUR,2011,15.67313,11.6594,20.63916,0.15988231463737712
MDA,EUR,2012,14.84957,11.18747,19.58599,0.14763863636025754
MDA,EUR,2013,15.10139,11.27821,19.78185,0.1513823867412186
MDA,EUR,2014,15.64055,11.76669,19.40139,0.15939795522425781
MDA,EUR,2015,13.60586,10.17067,17.55289,0.12914868406772703
MDA,EUR,2016,12.51156,9.53912,16.16614,0.11287997609423153
MDA,EUR,2017,11.98123,8.80059,15.59131,0.1049956812029002
MDA,EUR,2018,13.29578,9.8514,17.24149,0.12453879558337953
MDA,EUR,2019,12.36523,9.11431,15.99435,0.11070452143119436
MDG,AFR,2010,16.50359,10.9589,24.85865,0.17222857363734886
MDG,AFR,2011,16.52913,10.97354,24.8603,0.17260827097961612
MDG,AFR,2012,16.17388,10.96274,24.23619,0.1673268504298727
MDG,AFR,2013,16.54685,11.02876,24.84865,0.17287171016931763
MDG,AFR,2014,16.23716,10.98931,24.27843,0.16826761972582696
MDG,AFR,2015,16.41895,11.04596,24.61599,0.1709702501036957
MDG,AFR,2016,16.52351,11.08475,24.79905,0.17252471972419167
MDG,AFR,2017,15.8643,11.09096,23.57094,0.16272439533123909
MDG,AFR,2018,16.14007,11.11297,24.07663,0.16682420488789712
MDG,AFR,2019,16.02251,11.15863,23.84486,0.16507646723883912
MDV,SEAR,2010,13.38913,10.34907,17.78484,0.12592660869616928
MDV,SEAR,2011,12.37565,10.01778,15.44734,0.11085943318947254
MDV,SEAR,2012,13.26983,10.37018,16.50084,0.12415300286482688
MDV,SEAR,2013,13.66561,10.88157,18.01341,0.13003697366054107
MDV,SEAR,2014,12.0814,9.63499,15.73675,0.10648488569682787
MDV,SEAR,2015,12.22996,9.75459,16.32269,0.10869349326014917
MDV,SEAR,2016,13.66199,10.78226,17.86197,0.12998315594797222
MDV,SEAR,2017,12.51763,10.2329,15.69091,0.11297021739679859
MDV,SEAR,2018,12.46575,10.25252,15.69713,0.11219892929512176
MDV,SEAR,2019,13.00334,10.32724,16.69507,0.12019115694701929
MEX,AMR,2010,22.13361,20.40144,23.83212,0.25592879411156916
MEX,AMR,2011,23.52526,21.42715,25.97836,0.27661813656913564
MEX,AMR,2012,22.2395,20.14795,24.06829,0.2575030365380641
MEX,AMR,2013,23.18825,21.3872,25.04947,0.27160788593023616
MEX,AMR,2014,21.56012,19.95915,23.7453,0.24740284936541188
MEX,AMR,2015,21.79878,20.36631,23.74425,0.25095095303438236
MEX,AMR,2016,21.20562,19.75749,23.15363,0.24213257889423925
MEX,AMR,2017,20.43847,18.50422,22.80595,0.23072753519336464
MEX,AMR,2018,18.75159,17.54964,19.9187,0.20564907580715416
MEX,AMR,2019,17.82781,16.3319,19.65024,0.19191544969753552
MHL,WPR,2010,7.2692,2.93437,15.63808,0.034943008231731326
MHL,WPR,2011,7.07336,2.96565,14.90131,0.03203149971530132
MHL,WPR,2012,7.1185,3.00622,15.0361,0.032702585777554444
MHL,WPR,2013,7.2102,3.08918,15.39558,0.03406586871748823
MHL,WPR,2014,6.97074,2.67045,14.6172,0.030505871631375425
MHL,WPR,2015,7.10208,2.84604,14.53113,0.032458473390709154
MHL,WPR,2016,7.2666,2.68833,15.16203,0.03490435462601893
MHL,WPR,2017,7.14984,2.6154,14.80979,0.03316851039410324
MHL,WPR,2018,7.14241,2.69627,15.36463,0.033058050282394315
MHL,WPR,2019,7.21485,2.62062,15.19696,0.034134999204627724
MKD,EUR,2010,34.53379,32.32369,37.89735,0.4402794358357579
MKD,EUR,2011,36.51749,34.12826,39.83784,0.46977065031718257
MKD,EUR,2012,33.87751,31.22712,36.75003,0.4305226710830889
MKD,EUR,2013,30.87741,28.8858,33.51451,0.3859208701223981
MKD,EUR,2014,30.38281,28.57855,33.0388,0.3785677649741838
MKD,EUR,2015,29.51055,27.67908,32.20427,0.365600074928528
MKD,EUR,2016,28.22692,26.46783,31.00161,0.34651664112059777
MKD,EUR,2017,29.25548,27.29786,31.81351,0.3618080075404264
MKD,EUR,2018,30.05632,28.14278,32.72295,0.3737139127707053
MKD,EUR,2019,25.16804,23.55795,27.13473,0.301040971335378
MLI,AFR,2010,39.03671,14.85926,87.95232,0.5072233182336491
MLI,AFR,2011,38.28989,14.77706,85.04768,0.4961205159959027
MLI,AFR,2012,39.78941,15.05169,90.60793,0.5184135370873912
MLI,AFR,2013,36.20615,14.40405,76.80982,0.46514202970083596
MLI,AFR,2014,38.38143,14.761,84.32367,0.49748142025240805
MLI,AFR,2015,40.77241,15.25752,93.67715,0.5330275734009672
MLI,AFR,2016,40.08283,15.10452,90.2575,0.5227757451597509
MLI,AFR,2017,40.3369,15.17427,91.08119,0.5265529457764245
MLI,AFR,2018,39.82185,15.05099,88.75271,0.5188958151525107
MLI,AFR,2019,38.54882,14.7955,83.34134,0.4999699691217157
MLT,EUR,2010,17.17263,15.73521,19.10092,0.1821750383934372
MLT,EUR,2011,16.46377,15.13679,18.26949,0.17163657879909192
MLT,EUR,2012,14.39201,13.24038,15.90748,0.14083619642573084
MLT,EUR,2013,14.31433,13.1606,15.90739,0.13968134562121548
MLT,EUR,2014,13.8986,12.77965,15.4318,0.1335007827355157
MLT,EUR,2015,13.853,12.71316,15.34682,0.13282285795840576
MLT,EUR,2016,13.26847,12.15817,14.69082,0.12413278405568497
MLT,EUR,2017,12.60381,11.55399,13.95811,0.11425143575845063
MLT,EUR,2018,13.79236,12.6636,15.2671,0.13192133693902097
MLT,EUR,2019,12.93003,11.84088,14.32034,0.11910127393364367
MMR,SEAR,2010,29.45053,23.88366,36.98573,0.3647077713074285
MMR,SEAR,2011,26.63846,22.31739,31.80746,0.3229013693783162
MMR,SEAR,2012,28.51278,24.27494,32.84521,0.35076645640096277
MMR,SEAR,2013,29.31366,25.42946,33.73106,0.3626729563020987
MMR,SEAR,2014,26.07728,22.69087,29.59749,0.3145584345884357
MMR,SEAR,2015,26.52866,22.68331,30.8019,0.3212689978755383
MMR,SEAR,2016,29.2509,25.27499,34.70255,0.3617399177272869
MMR,SEAR,2017,25.92626,22.21928,29.66151,0.3123132547674019
MMR,SEAR,2018,26.0426,22.40217,30.52263,0.3140428549553179
MMR,SEAR,2019,27.16498,23.4826,30.97188,0.33072902187050746
MNE,EUR,2010,26.08957,23.24792,29.9681,0.314741147209284
MNE,EUR,2011,27.20885,24.31143,31.38144,0.3313812271330472
